Date,Positive Case Count,DOW,New Cases,Cases Last 14 Days,Population,"Cases Per 100,000","Cases Last 14 Days Per 100,000",Location,County,Total Deaths,LTCF Deaths,Non-LTCF Deaths
2021-10-26,3208,1,8.0,72.0,"84,760","3,784.8",84.9,San Ramon,Contra Costa,26.0,8.0,18.0
2021-10-27,3219,2,11.0,74.0,"84,760","3,797.8",87.3,San Ramon,Contra Costa,26.0,8.0,18.0
2021-10-31,3237,6,18.0,69.0,"84,760","3,819.0",81.4,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-01,3235,0,-2.0,71.0,"84,760","3,816.7",83.8,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-02,3238,1,3.0,71.0,"84,760","3,820.2",83.8,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-03,3246,2,8.0,71.0,"84,760","3,829.6",83.8,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-04,3251,3,5.0,70.0,"84,760","3,835.5",82.6,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-05,3255,4,4.0,71.0,"84,760","3,840.3",83.8,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-06,3258,5,3.0,66.0,"84,760","3,843.8",77.9,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-07,3260,6,2.0,65.0,"84,760","3,846.2",76.7,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-08,3265,0,5.0,64.0,"84,760","3,852.1",75.5,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-09,3269,1,4.0,66.0,"84,760","3,856.8",77.9,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-10,3274,2,5.0,66.0,"84,760","3,862.7",77.9,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-11,3283,3,9.0,66.0,"84,760","3,873.3",77.9,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-12,3288,4,5.0,66.0,"84,760","3,879.2",77.9,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-14,3302,6,14.0,63.0,"84,760","3,895.7",74.3,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-15,3305,0,3.0,64.0,"84,760","3,899.2",75.5,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-16,3312,1,7.0,66.0,"84,760","3,907.5",77.9,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-17,3319,2,7.0,70.0,"84,760","3,915.8",82.6,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-21,3337,6,18.0,75.0,"84,760","3,937.0",88.5,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-22,3340,0,3.0,79.0,"84,760","3,940.5",93.2,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-23,3343,1,3.0,78.0,"84,760","3,944.1",92.0,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-25,3355,3,12.0,78.0,"84,760","3,958.2",92.0,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-27,3356,5,1.0,78.0,"84,760","3,959.4",92.0,San Ramon,Contra Costa,26.0,8.0,18.0
2021-11-30,3366,1,10.0,70.0,"84,760","3,971.2",82.6,San Ramon,Contra Costa,26.0,8.0,18.0
2021-12-01,3383,2,17.0,70.0,"84,760","3,991.3",82.6,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-02,3396,3,13.0,73.0,"84,760","4,006.6",86.1,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-04,3412,5,16.0,61.0,"84,760","4,025.5",72.0,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-05,3418,6,6.0,62.0,"84,760","4,032.6",73.1,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-06,3420,0,2.0,62.0,"84,760","4,034.9",73.1,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-08,3431,2,11.0,75.0,"84,760","4,047.9",88.5,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-09,3435,3,4.0,79.0,"84,760","4,052.6",93.2,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-10,3440,4,5.0,76.0,"84,760","4,058.5",89.7,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-11,3450,5,10.0,81.0,"84,760","4,070.3",95.6,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-12,3455,6,5.0,81.0,"84,760","4,076.2",95.6,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-13,3459,0,4.0,80.0,"84,760","4,080.9",94.4,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-14,3472,1,13.0,77.0,"84,760","4,096.3",90.8,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-15,3472,2,0.0,77.0,"84,760","4,096.3",90.8,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-16,3501,3,29.0,84.0,"84,760","4,130.5",99.1,San Ramon,Contra Costa,27.0,8.0,19.0
2021-12-17,3517,4,16.0,93.0,"84,760","4,149.4",109.7,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-18,3535,5,18.0,89.0,"84,760","4,170.6",105.0,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-20,3549,0,14.0,101.0,"84,760","4,187.1",119.2,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-21,3568,1,19.0,97.0,"84,760","4,209.5",114.4,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-22,3614,2,46.0,100.0,"84,760","4,263.8",118.0,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-23,3658,3,44.0,108.0,"84,760","4,315.7",127.4,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-24,3691,4,33.0,124.0,"84,760","4,354.6",146.3,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-25,3722,5,31.0,126.0,"84,760","4,391.2",148.7,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-26,3733,6,11.0,129.0,"84,760","4,404.2",152.2,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-27,3759,0,26.0,162.0,"84,760","4,434.9",191.1,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-28,3826,1,67.0,198.0,"84,760","4,513.9",233.6,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-29,3907,2,81.0,233.0,"84,760","4,609.5",274.9,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-30,4008,3,101.0,273.0,"84,760","4,728.6",322.1,San Ramon,Contra Costa,28.0,8.0,20.0
2021-12-31,4145,4,137.0,283.0,"84,760","4,890.3",333.9,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-01,4201,5,56.0,296.0,"84,760","4,956.3",349.2,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-02,4238,6,37.0,321.0,"84,760","5,000.0",378.7,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-03,4313,0,75.0,371.0,"84,760","5,088.5",437.7,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-04,4410,1,97.0,485.0,"84,760","5,202.9",572.2,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-05,4529,2,119.0,628.0,"84,760","5,343.3",740.9,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-06,4701,3,172.0,720.0,"84,760","5,546.2",849.5,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-07,4846,4,145.0,757.0,"84,760","5,717.3",893.1,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-08,5059,5,213.0,808.0,"84,760","5,968.6",953.3,San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-09,5146,6,87.0,862.0,"84,760","6,071.3","1,017.0",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-11,5510,1,364.0,1206.0,"84,760","6,500.7","1,422.8",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-12,5679,2,169.0,1373.0,"84,760","6,700.1","1,619.9",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-13,5795,3,116.0,1496.0,"84,760","6,837.0","1,765.0",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-14,5946,4,151.0,1624.0,"84,760","7,015.1","1,916.0",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-15,6075,5,129.0,1711.0,"84,760","7,167.3","2,018.6",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-16,6140,6,65.0,1742.0,"84,760","7,244.0","2,055.2",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-17,6226,0,86.0,1844.0,"84,760","7,345.4","2,175.6",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-18,6331,1,105.0,1850.0,"84,760","7,469.3","2,182.6",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-19,6334,2,3.0,1792.0,"84,760","7,472.9","2,114.2",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-20,6590,3,256.0,1819.0,"84,760","7,774.9","2,146.1",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-21,6680,4,90.0,1885.0,"84,760","7,881.1","2,223.9",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-22,6770,5,90.0,1917.0,"84,760","7,987.3","2,261.7",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-23,6814,6,44.0,1897.0,"84,760","8,039.2","2,238.1",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-24,6873,0,59.0,1797.0,"84,760","8,108.8","2,120.1",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-25,6985,1,112.0,1719.0,"84,760","8,240.9","2,028.1",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-26,7124,2,139.0,1601.0,"84,760","8,404.9","1,888.9",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-27,7247,3,123.0,1556.0,"84,760","8,550.0","1,835.8",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-28,7332,4,85.0,1498.0,"84,760","8,650.3","1,767.3",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-29,7369,5,37.0,1416.0,"84,760","8,694.0","1,670.6",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-30,7400,6,31.0,1370.0,"84,760","8,730.5","1,616.3",San Ramon,Contra Costa,28.0,8.0,20.0
2022-01-31,7451,0,51.0,1251.0,"84,760","8,790.7","1,475.9",San Ramon,Contra Costa,28.0,8.0,20.0
2022-02-03,7560,3,109.0,1069.0,"84,760","8,919.3","1,261.2",San Ramon,Contra Costa,29.0,9.0,20.0
2022-02-04,7592,4,32.0,996.0,"84,760","8,957.1","1,175.1",San Ramon,Contra Costa,29.0,9.0,20.0
2022-02-05,7592,5,0.0,996.0,"84,760","8,957.1","1,175.1",San Ramon,Contra Costa,29.0,9.0,20.0
2022-02-06,7601,6,9.0,919.0,"84,760","8,967.7","1,084.2",San Ramon,Contra Costa,29.0,9.0,20.0
2022-02-07,7669,0,68.0,908.0,"84,760","9,047.9","1,071.3",San Ramon,Contra Costa,29.0,9.0,20.0
2022-02-08,7684,1,15.0,816.0,"84,760","9,065.6",962.7,San Ramon,Contra Costa,29.0,9.0,20.0
2022-02-09,7716,2,32.0,760.0,"84,760","9,103.4",896.6,San Ramon,Contra Costa,29.0,9.0,20.0
2022-02-10,7734,3,18.0,691.0,"84,760","9,124.6",815.2,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-11,7775,4,41.0,615.0,"84,760","9,173.0",725.6,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-12,7787,5,12.0,600.0,"84,760","9,187.1",707.9,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-13,7816,6,29.0,576.0,"84,760","9,221.3",679.6,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-14,7830,0,14.0,538.0,"84,760","9,237.8",634.7,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-15,7840,1,10.0,485.0,"84,760","9,249.6",572.2,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-16,7858,2,18.0,418.0,"84,760","9,270.9",493.2,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-17,7879,3,21.0,379.0,"84,760","9,295.7",447.1,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-18,7890,4,11.0,351.0,"84,760","9,308.6",414.1,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-21,7909,0,19.0,287.0,"84,760","9,331.1",338.6,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-22,7913,1,4.0,273.0,"84,760","9,335.8",322.1,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-24,7942,3,29.0,246.0,"84,760","9,370.0",290.2,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-25,7952,4,10.0,228.0,"84,760","9,381.8",269.0,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-26,7960,5,8.0,217.0,"84,760","9,391.2",256.0,San Ramon,Contra Costa,29.0,8.0,21.0
2022-02-27,7967,6,7.0,217.0,"84,760","9,399.5",256.0,San Ramon,Contra Costa,30.0,8.0,22.0
2022-02-28,7975,0,8.0,179.0,"84,760","9,408.9",211.2,San Ramon,Contra Costa,30.0,8.0,22.0
2022-03-02,7995,2,20.0,157.0,"84,760","9,432.5",185.2,San Ramon,Contra Costa,30.0,8.0,22.0
2022-03-03,8004,3,9.0,146.0,"84,760","9,443.1",172.3,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-04,8008,4,4.0,138.0,"84,760","9,447.9",162.8,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-05,8015,5,7.0,130.0,"84,760","9,456.1",153.4,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-08,8028,1,13.0,104.0,"85,176","9,425.2",122.1,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-09,8049,2,21.0,91.0,"85,176","9,449.8",106.8,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-10,8060,3,11.0,85.0,"85,176","9,462.8",99.8,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-12,8064,5,4.0,87.0,"85,176","9,467.5",102.1,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-13,8070,6,6.0,93.0,"85,176","9,474.5",109.2,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-14,8077,0,7.0,94.0,"85,176","9,482.7",110.4,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-16,8086,2,9.0,102.0,"85,176","9,493.3",119.8,San Ramon,Contra Costa,30.0,9.0,21.0
2022-03-17,8081,3,-5.0,95.0,"85,176","9,487.4",111.5,San Ramon,Contra Costa,29.0,9.0,20.0
2022-03-18,8086,4,5.0,92.0,"85,176","9,493.3",108.0,San Ramon,Contra Costa,29.0,9.0,20.0
2022-03-19,8089,5,3.0,91.0,"85,176","9,496.8",106.8,San Ramon,Contra Costa,29.0,9.0,20.0
2022-03-21,8101,0,12.0,90.0,"85,176","9,510.9",105.7,San Ramon,Contra Costa,29.0,9.0,20.0
2020-02-28,10,4,,,121923,8.0,,Berkeley,Alameda,,,
2020-02-29,10,5,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-01,10,6,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-02,10,0,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-03,10,1,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-04,10,2,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-05,10,3,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-06,10,4,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-07,10,5,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-08,10,6,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-09,10,0,0.0,,121923,8.0,,Berkeley,Alameda,,,
2020-03-10,11,1,1.0,,121923,9.0,,Berkeley,Alameda,,,
2020-03-11,14,2,3.0,,121923,11.0,,Berkeley,Alameda,,,
2020-03-12,19,3,5.0,,121923,16.0,,Berkeley,Alameda,,,
2020-03-13,20,4,1.0,10.0,121923,16.0,8.0,Berkeley,Alameda,,,
2020-03-14,24,5,4.0,14.0,121923,20.0,11.0,Berkeley,Alameda,,,
2020-03-15,25,6,1.0,15.0,121923,21.0,12.0,Berkeley,Alameda,,,
2020-03-16,27,0,2.0,17.0,121923,22.0,14.0,Berkeley,Alameda,,,
2020-03-17,29,1,2.0,19.0,121923,24.0,16.0,Berkeley,Alameda,,,
2020-03-18,33,2,4.0,23.0,121923,27.0,19.0,Berkeley,Alameda,,,
2020-03-19,34,3,1.0,24.0,121923,28.0,20.0,Berkeley,Alameda,,,
2020-03-20,35,4,1.0,25.0,121923,29.0,21.0,Berkeley,Alameda,,,
2020-03-21,35,5,0.0,25.0,121923,29.0,21.0,Berkeley,Alameda,,,
2020-03-22,35,6,0.0,25.0,121923,29.0,21.0,Berkeley,Alameda,,,
2020-03-23,39,0,4.0,29.0,121923,32.0,24.0,Berkeley,Alameda,,,
2020-03-24,40,1,1.0,29.0,121923,33.0,24.0,Berkeley,Alameda,,,
2020-03-25,42,2,2.0,28.0,121923,34.0,23.0,Berkeley,Alameda,,,
2020-03-26,42,3,0.0,23.0,121923,34.0,19.0,Berkeley,Alameda,,,
2020-03-27,44,4,2.0,24.0,121923,36.0,20.0,Berkeley,Alameda,,,
2020-03-28,44,5,0.0,20.0,121923,36.0,16.0,Berkeley,Alameda,,,
2020-03-29,45,6,1.0,20.0,121923,37.0,16.0,Berkeley,Alameda,,,
2020-03-30,45,0,0.0,18.0,121923,37.0,15.0,Berkeley,Alameda,,,
2020-03-31,48,1,3.0,19.0,121923,39.0,16.0,Berkeley,Alameda,,,
2020-04-01,54,2,6.0,21.0,121923,44.0,17.0,Berkeley,Alameda,,,
2020-04-02,54,3,0.0,20.0,121923,44.0,16.0,Berkeley,Alameda,,,
2020-04-03,54,4,0.0,19.0,121923,44.0,16.0,Berkeley,Alameda,,,
2020-04-04,54,5,0.0,19.0,121923,44.0,16.0,Berkeley,Alameda,,,
2020-04-05,55,6,1.0,20.0,121923,45.0,16.0,Berkeley,Alameda,,,
2020-04-06,56,0,1.0,17.0,121923,46.0,14.0,Berkeley,Alameda,,,
2020-04-07,57,1,1.0,17.0,121923,47.0,14.0,Berkeley,Alameda,,,
2020-04-08,57,2,0.0,15.0,121923,47.0,12.0,Berkeley,Alameda,,,
2020-04-09,58,3,1.0,16.0,121923,48.0,13.0,Berkeley,Alameda,,,
2020-04-10,59,4,1.0,15.0,121923,48.0,12.0,Berkeley,Alameda,,,
2020-04-11,59,5,0.0,15.0,121923,48.0,12.0,Berkeley,Alameda,,,
2020-04-12,59,6,0.0,14.0,121923,48.0,11.0,Berkeley,Alameda,,,
2020-04-13,59,0,0.0,14.0,121923,48.0,11.0,Berkeley,Alameda,,,
2020-04-14,60,1,1.0,12.0,121923,49.0,10.0,Berkeley,Alameda,,,
2020-04-15,61,2,1.0,7.0,121923,50.0,6.0,Berkeley,Alameda,,,
2020-04-16,61,3,0.0,7.0,121923,50.0,6.0,Berkeley,Alameda,,,
2020-04-17,62,4,1.0,8.0,121923,51.0,7.0,Berkeley,Alameda,,,
2020-04-18,63,5,1.0,9.0,121923,52.0,7.0,Berkeley,Alameda,,,
2020-04-19,63,6,0.0,8.0,121923,52.0,7.0,Berkeley,Alameda,,,
2020-04-20,64,0,1.0,8.0,121923,52.0,7.0,Berkeley,Alameda,,,
2020-04-21,65,1,1.0,8.0,121923,53.0,7.0,Berkeley,Alameda,,,
2020-04-22,65,2,0.0,8.0,121923,53.0,7.0,Berkeley,Alameda,,,
2020-04-23,67,3,2.0,9.0,121923,55.0,7.0,Berkeley,Alameda,,,
2020-04-24,69,4,2.0,10.0,121923,57.0,8.0,Berkeley,Alameda,,,
2020-04-25,69,5,0.0,10.0,121923,57.0,8.0,Berkeley,Alameda,,,
2020-04-26,69,6,0.0,10.0,121923,57.0,8.0,Berkeley,Alameda,,,
2020-04-27,69,0,0.0,10.0,121923,57.0,8.0,Berkeley,Alameda,,,
2020-04-28,72,1,3.0,12.0,121923,59.0,10.0,Berkeley,Alameda,,,
2020-04-29,74,2,2.0,13.0,121923,61.0,11.0,Berkeley,Alameda,,,
2020-04-30,75,3,1.0,14.0,121923,62.0,11.0,Berkeley,Alameda,,,
2020-05-01,77,4,2.0,15.0,121923,63.0,12.0,Berkeley,Alameda,,,
2020-05-02,77,5,0.0,14.0,121923,63.0,11.0,Berkeley,Alameda,,,
2020-05-03,78,6,1.0,15.0,121923,64.0,12.0,Berkeley,Alameda,,,
2020-05-04,79,0,1.0,15.0,121923,65.0,12.0,Berkeley,Alameda,,,
2020-05-05,80,1,1.0,15.0,121923,66.0,12.0,Berkeley,Alameda,,,
2020-05-06,81,2,1.0,16.0,121923,66.0,13.0,Berkeley,Alameda,,,
2020-05-07,81,3,0.0,14.0,121923,66.0,11.0,Berkeley,Alameda,,,
2020-05-08,81,4,0.0,12.0,121923,66.0,10.0,Berkeley,Alameda,,,
2020-05-09,82,5,1.0,13.0,121923,67.0,11.0,Berkeley,Alameda,,,
2020-05-10,83,6,1.0,14.0,121923,68.0,11.0,Berkeley,Alameda,,,
2020-05-11,83,0,0.0,14.0,121923,68.0,11.0,Berkeley,Alameda,,,
2020-05-12,83,1,0.0,11.0,121923,68.0,9.0,Berkeley,Alameda,,,
2020-05-13,84,2,1.0,10.0,121923,69.0,8.0,Berkeley,Alameda,,,
2020-05-14,86,3,2.0,11.0,121923,71.0,9.0,Berkeley,Alameda,,,
2020-05-15,89,4,3.0,12.0,121923,73.0,10.0,Berkeley,Alameda,,,
2020-05-16,92,5,3.0,15.0,121923,75.0,12.0,Berkeley,Alameda,,,
2020-05-17,93,6,1.0,15.0,121923,76.0,12.0,Berkeley,Alameda,,,
2020-05-18,94,0,1.0,15.0,121923,77.0,12.0,Berkeley,Alameda,,,
2020-05-19,100,1,6.0,20.0,121923,82.0,16.0,Berkeley,Alameda,,,
2020-05-20,101,2,1.0,20.0,121923,83.0,16.0,Berkeley,Alameda,,,
2020-05-21,101,3,0.0,20.0,121923,83.0,16.0,Berkeley,Alameda,,,
2020-05-22,101,4,0.0,20.0,121923,83.0,16.0,Berkeley,Alameda,,,
2020-05-23,102,5,1.0,20.0,121923,84.0,16.0,Berkeley,Alameda,,,
2020-05-24,104,6,2.0,21.0,121923,85.0,17.0,Berkeley,Alameda,,,
2020-05-25,106,0,2.0,23.0,121923,87.0,19.0,Berkeley,Alameda,,,
2020-05-26,110,1,4.0,27.0,121923,90.0,22.0,Berkeley,Alameda,,,
2020-05-27,111,2,1.0,27.0,121923,91.0,22.0,Berkeley,Alameda,,,
2020-05-28,111,3,0.0,25.0,121923,91.0,21.0,Berkeley,Alameda,,,
2020-05-29,112,4,1.0,23.0,121923,92.0,19.0,Berkeley,Alameda,,,
2020-05-30,113,5,1.0,21.0,121923,93.0,17.0,Berkeley,Alameda,,,
2020-05-31,114,6,1.0,21.0,121923,94.0,17.0,Berkeley,Alameda,,,
2020-06-01,116,0,2.0,22.0,121923,95.0,18.0,Berkeley,Alameda,,,
2020-06-02,119,1,3.0,19.0,121923,98.0,16.0,Berkeley,Alameda,,,
2020-06-03,122,2,3.0,21.0,121923,100.0,17.0,Berkeley,Alameda,,,
2020-06-04,124,3,2.0,23.0,121923,102.0,19.0,Berkeley,Alameda,,,
2020-06-05,125,4,1.0,24.0,121923,103.0,20.0,Berkeley,Alameda,,,
2020-06-06,127,5,2.0,25.0,121923,104.0,21.0,Berkeley,Alameda,,,
2020-06-07,128,6,1.0,24.0,121923,105.0,20.0,Berkeley,Alameda,,,
2020-06-08,129,0,1.0,23.0,121923,106.0,19.0,Berkeley,Alameda,,,
2020-06-09,130,1,1.0,20.0,121923,107.0,16.0,Berkeley,Alameda,,,
2020-06-10,130,2,0.0,19.0,121923,107.0,16.0,Berkeley,Alameda,,,
2020-06-11,132,3,2.0,21.0,121923,108.0,17.0,Berkeley,Alameda,,,
2020-06-12,132,4,0.0,20.0,121923,108.0,16.0,Berkeley,Alameda,,,
2020-06-13,136,5,4.0,23.0,121923,112.0,19.0,Berkeley,Alameda,,,
2020-06-14,137,6,1.0,23.0,121923,112.0,19.0,Berkeley,Alameda,,,
2020-06-15,140,0,3.0,24.0,121923,115.0,20.0,Berkeley,Alameda,,,
2020-06-16,145,1,5.0,26.0,121923,119.0,21.0,Berkeley,Alameda,,,
2020-06-17,148,2,3.0,26.0,121923,121.0,21.0,Berkeley,Alameda,,,
2020-06-18,153,3,5.0,29.0,121923,125.0,24.0,Berkeley,Alameda,,,
2020-06-19,157,4,4.0,32.0,121923,129.0,26.0,Berkeley,Alameda,,,
2020-06-20,160,5,3.0,33.0,121923,131.0,27.0,Berkeley,Alameda,,,
2020-06-21,164,6,4.0,36.0,121923,135.0,30.0,Berkeley,Alameda,,,
2020-06-22,171,0,7.0,42.0,121923,140.0,34.0,Berkeley,Alameda,,,
2020-06-23,175,1,4.0,45.0,121923,144.0,37.0,Berkeley,Alameda,,,
2020-06-24,179,2,4.0,49.0,121923,147.0,40.0,Berkeley,Alameda,,,
2020-06-25,183,3,4.0,51.0,121923,150.0,42.0,Berkeley,Alameda,,,
2020-06-26,186,4,3.0,54.0,121923,153.0,44.0,Berkeley,Alameda,,,
2020-06-27,188,5,2.0,52.0,121923,154.0,43.0,Berkeley,Alameda,,,
2020-06-28,199,6,11.0,62.0,121923,163.0,51.0,Berkeley,Alameda,,,
2020-06-29,216,0,17.0,76.0,121923,177.0,62.0,Berkeley,Alameda,,,
2020-06-30,233,1,17.0,88.0,121923,191.0,72.0,Berkeley,Alameda,,,
2020-07-01,243,2,10.0,95.0,121923,199.0,78.0,Berkeley,Alameda,,,
2020-07-02,258,3,15.0,105.0,121923,212.0,86.0,Berkeley,Alameda,,,
2020-07-03,263,4,5.0,106.0,121923,216.0,87.0,Berkeley,Alameda,,,
2020-07-04,275,5,12.0,115.0,121923,226.0,94.0,Berkeley,Alameda,,,
2020-07-05,281,6,6.0,117.0,121923,230.0,96.0,Berkeley,Alameda,,,
2020-07-06,290,0,9.0,119.0,121923,238.0,98.0,Berkeley,Alameda,,,
2020-07-07,302,1,12.0,127.0,121923,248.0,104.0,Berkeley,Alameda,,,
2020-07-08,312,2,10.0,133.0,121923,256.0,109.0,Berkeley,Alameda,,,
2020-07-09,329,3,17.0,146.0,121923,270.0,120.0,Berkeley,Alameda,,,
2020-07-10,334,4,5.0,148.0,121923,274.0,121.0,Berkeley,Alameda,,,
2020-07-11,342,5,8.0,154.0,121923,281.0,126.0,Berkeley,Alameda,,,
2020-07-12,348,6,6.0,149.0,121923,285.0,122.0,Berkeley,Alameda,,,
2020-07-13,354,0,6.0,138.0,121923,290.0,113.0,Berkeley,Alameda,,,
2020-07-14,362,1,8.0,129.0,121923,297.0,106.0,Berkeley,Alameda,,,
2020-07-15,369,2,7.0,126.0,121923,303.0,103.0,Berkeley,Alameda,,,
2020-07-16,376,3,7.0,118.0,121923,308.0,97.0,Berkeley,Alameda,,,
2020-07-17,380,4,4.0,117.0,121923,312.0,96.0,Berkeley,Alameda,,,
2020-07-18,383,5,3.0,108.0,121923,314.0,89.0,Berkeley,Alameda,,,
2020-07-19,392,6,9.0,111.0,121923,322.0,91.0,Berkeley,Alameda,,,
2020-07-20,400,0,8.0,110.0,121923,328.0,90.0,Berkeley,Alameda,,,
2020-07-21,404,1,4.0,102.0,121923,331.0,84.0,Berkeley,Alameda,,,
2020-07-22,415,2,11.0,103.0,121923,340.0,84.0,Berkeley,Alameda,,,
2020-07-23,421,3,6.0,92.0,121923,345.0,75.0,Berkeley,Alameda,,,
2020-07-24,429,4,8.0,95.0,121923,352.0,78.0,Berkeley,Alameda,,,
2020-07-25,431,5,2.0,89.0,121923,354.0,73.0,Berkeley,Alameda,,,
2020-07-26,435,6,4.0,87.0,121923,357.0,71.0,Berkeley,Alameda,,,
2020-07-27,442,0,7.0,88.0,121923,363.0,72.0,Berkeley,Alameda,,,
